TIPO DIA,AÑO,MES,DIA,HORA,DEMANDA,Total Residencial,Total No Residencial,total_usuarios,ALLSKY_SFC_SW_DWN_pond,ALLSKY_KT_pond,T2M_pond,RH2M_pond,PRECTOTCORR_pond,CLRSKY_SFC_SW_DWN_pond,T2MWET_pond,Tasa de cambio representativa del mercado (TRM),IPP,IPC,FECHA
DOMINGO,2023,5,14,13,1150.00227,2518629.0,278093.0,2796722.0,662.9286570241876,0.5526317703368443,21.742120997367632,78.77256196361313,0.0580116329045218,884.4919446516316,19.810736151108333,4564.44,177.7,133.38,2023-05-14 13:00:00
LUNES,2023,5,15,13,1454.88358,2518629.0,278093.0,2796722.0,361.87199704868766,0.2981808345627488,23.01045768224371,69.22963431474419,0.0193817011487019,908.4293325972336,20.032860019694485,4564.44,177.7,133.38,2023-05-15 13:00:00
MARTES,2023,5,16,13,1493.16308,2518629.0,278093.0,2796722.0,539.0601523783915,0.4541179745430543,22.173961208872388,72.05318779270875,0.362123285760973,904.6877786458576,19.517183413295992,4506.49,177.7,133.38,2023-05-16 13:00:00
MIERCOLES,2023,5,17,13,1420.41079,2518629.0,278093.0,2796722.0,606.8363060897723,0.5105635275869392,23.35522447708424,68.43412805777622,0.0034598576476317,895.9920212806279,20.279973218646685,4531.58,177.7,133.38,2023-05-17 13:00:00
JUEVES,2023,5,18,13,1515.58602,2518629.0,278093.0,2796722.0,803.6153912830806,0.6693650101797747,26.119741561728336,57.47016992035676,0.001103030619418,914.6853316740098,21.584826049925592,4528.3,177.7,133.38,2023-05-18 13:00:00
VIERNES,2023,5,19,13,1527.74851,2518629.0,278093.0,2796722.0,644.2622735009057,0.5363145711300588,22.78167815034888,74.88397998442463,0.4534510294551979,884.7356956429707,20.437488055659447,4521.64,177.7,133.38,2023-05-19 13:00:00
SAALF,2023,5,20,13,1356.82696,2518629.0,278093.0,2796722.0,581.2219070468927,0.4838792772395683,22.31651810226401,76.53311935902101,0.1124678677394463,898.5005795785208,20.145031376018068,4528.67,177.7,133.38,2023-05-20 13:00:00
DOALF,2023,5,21,13,1138.1301,2518629.0,278093.0,2796722.0,222.38701908877607,0.1865984427483318,21.338863419388844,83.70151139798665,0.968185647339993,909.5193475826342,19.90007488409645,4528.67,177.7,133.38,2023-05-21 13:00:00
LF,2023,5,22,13,1174.33683,2518629.0,278093.0,2796722.0,576.9189045103518,0.4887382549999606,23.63499455433897,69.4445205672927,0.4611068922831801,902.785099770374,20.655296940489617,4528.67,177.7,133.38,2023-05-22 13:00:00
MADLF,2023,5,23,13,1391.29067,2518629.0,278093.0,2796722.0,529.7114456495855,0.4444347954498159,20.67300119568552,85.0218144956846,0.1777298065377967,903.2202976806418,19.352872176784103,4528.67,177.7,133.38,2023-05-23 13:00:00
MIERCOLES,2023,5,24,13,1414.06381,2518629.0,278093.0,2796722.0,557.2809517213367,0.4683019191753774,22.30655584287605,75.22716036845993,0.107555831434086,891.9114744189804,20.00225716392261,4501.81,177.7,133.38,2023-05-24 13:00:00
JUEVES,2023,5,25,13,1421.19635,2518629.0,278093.0,2796722.0,479.25450136981794,0.4061880515832464,22.203941560870188,72.50034769633878,0.1166024367098338,909.600253332294,19.6118771440279,4448.93,177.7,133.38,2023-05-25 13:00:00
VIERNES,2023,5,26,13,1438.72914,2518629.0,278093.0,2796722.0,523.4746403396548,0.4446487852564538,21.54986412664541,75.9439436704828,0.0253478393633689,898.7259666745567,19.328922102375568,4470.83,177.7,133.38,2023-05-26 13:00:00
SABADO,2023,5,27,13,1340.85796,2518629.0,278093.0,2796722.0,732.3407952631687,0.6154288127314763,23.71729384257713,67.55723521322463,0.360001798534141,902.1135578938488,20.54417259920721,4461.66,177.7,133.38,2023-05-27 13:00:00
DOMINGO,2023,5,28,13,1147.46734,2518629.0,278093.0,2796722.0,624.8224200009869,0.5318164873019199,23.44216017895236,68.39015046186213,0.0594637686548752,901.3526683417228,20.359270556744644,4461.66,177.7,133.38,2023-05-28 13:00:00
LUNES,2023,5,29,13,1391.84217,2518629.0,278093.0,2796722.0,632.7334577873668,0.530660494679128,22.206527788603942,76.65734303230711,0.4538789089512651,895.6029938728268,20.0451018942891,4461.66,177.7,133.38,2023-05-29 13:00:00
MARTES,2023,5,30,13,1386.07941,2518629.0,278093.0,2796722.0,620.5496733568799,0.5245532233808008,22.41024122883862,70.80807566143505,0.0204030289746353,904.7387651364704,19.618980134600434,4461.66,177.7,133.38,2023-05-30 13:00:00
MIERCOLES,2023,5,31,13,1404.0816,2518629.0,278093.0,2796722.0,604.7226703977013,0.5136440983408433,23.54010315648105,67.07337180813825,0.200279348465811,896.3101386158509,20.290879687005,4408.65,177.7,133.38,2023-05-31 13:00:00
JUEVES,2023,6,1,13,1372.27873,2522547.0,277891.0,2800438.0,526.1548764157607,0.4468676756993013,23.32863902003901,66.93129235498161,0.0651301046479158,887.7563725567214,20.06665410553635,4434.09,174.91,133.78,2023-06-01 13:00:00
VIERNES,2023,6,2,13,1427.93188,2522547.0,277891.0,2800438.0,667.8918126807306,0.5673255933536112,23.002611859287725,65.94268317670307,0.0046621492780772,902.4195666713564,19.61781363843799,4410.49,174.91,133.78,2023-06-02 13:00:00
SABADO,2023,6,3,13,1319.16135,2522547.0,277891.0,2800438.0,750.7915223047252,0.6374626219184285,23.06961498522731,61.9276247108488,0.0007351100077916,910.4625235588146,19.215425208485243,4355.8,174.91,133.78,2023-06-03 13:00:00
DOMINGO,2023,6,4,13,1112.95329,2522547.0,277891.0,2800438.0,712.826266473316,0.6019655960960393,23.349961852395943,64.47194630625638,0.0438077579292953,881.2065987641932,19.77883007229584,4355.8,174.91,133.78,2023-06-04 13:00:00
LUNES,2023,6,5,13,1431.64149,2522547.0,277891.0,2800438.0,676.8947248001921,0.572448595541126,22.65161468670258,70.69932966557374,0.3110611697170228,886.5284643830717,19.84738464840143,4355.8,174.91,133.78,2023-06-05 13:00:00
MARTES,2023,6,6,13,1419.30882,2522547.0,277891.0,2800438.0,666.1194132453567,0.5652599093427527,23.70150690713381,64.65867827461277,0.0377928524038025,899.8920948401643,20.14975549539036,4307.02,174.91,133.78,2023-06-06 13:00:00
MIERCOLES,2023,6,7,13,1459.27622,2522547.0,277891.0,2800438.0,763.1675150351481,0.6495237387865755,23.87963093630353,65.15978790460635,0.2045554695372652,888.3303271773916,20.40033525469945,4245.0,174.91,133.78,2023-06-07 13:00:00
JUEVES,2023,6,8,13,1415.96501,2522547.0,277891.0,2800438.0,566.0496309541578,0.4818677042662612,23.137891829778056,68.61497978887589,0.2099883482512378,889.6845144045323,20.04479838868063,4209.14,174.91,133.78,2023-06-08 13:00:00
VIERNES,2023,6,9,13,1431.33463,2522547.0,277891.0,2800438.0,731.7924551409458,0.6224024956096154,23.83948577686776,64.79569740876248,0.0663596694517072,895.54302613734,20.314363092487675,4179.98,174.91,133.78,2023-06-09 13:00:00
SAALF,2023,6,10,13,1327.41262,2522547.0,277891.0,2800438.0,627.5221558091985,0.5361742805946784,22.899083693336543,70.04233120676123,0.2784338807000904,895.7217980258804,20.0099609061154,4173.66,174.91,133.78,2023-06-10 13:00:00
DOALF,2023,6,11,13,1119.99908,2522547.0,277891.0,2800438.0,781.934565389414,0.6647550347481359,22.63741332605828,71.11430129501171,0.0006250807909334,901.2624027170036,19.88056289409014,4173.66,174.91,133.78,2023-06-11 13:00:00
LF,2023,6,12,13,1164.61976,2522547.0,277891.0,2800438.0,761.1350390117545,0.6446303792478177,24.001872142857657,65.51326237895644,0.0007413126089561,914.0499480331292,20.566428737218963,4173.66,174.91,133.78,2023-06-12 13:00:00
MADLF,2023,6,13,13,1475.14595,2522547.0,277891.0,2800438.0,811.3861714917451,0.6924126225968937,24.238342655684573,62.709907185947344,0.039162434590589,909.1215546960868,20.45367557503505,4173.66,174.91,133.78,2023-06-13 13:00:00
